kind,name,parent,detail1,detail2
policy,org_isolation_patient_longitudinal_summary,patient_longitudinal_summary,ALL,{public}
policy,patient_self_read_patient_longitudinal_summary,patient_longitudinal_summary,SELECT,{public}
policy,isolation_policy,patient_medical_returns,ALL,{authenticated}
policy,org_isolation_patient_objective_assignments,patient_objective_assignments,ALL,{public}
policy,patient_self_read_patient_objective_assignments,patient_objective_assignments,SELECT,{public}
policy,org_isolation_patient_objectives,patient_objectives,ALL,{public}
policy,isolation_policy,patient_outcome_measures,ALL,{authenticated}
policy,org_isolation_patient_packages,patient_packages,ALL,{public}
policy,patient_self_read_patient_packages,patient_packages,SELECT,{public}
policy,policy_patient_pathologies_isolation,patient_pathologies,ALL,{authenticated}
policy,org_isolation_patient_photos,patient_photos,ALL,{app_runtime}
policy,org_isolation_patient_portal_users,patient_portal_users,ALL,{public}
policy,patient_self_read_patient_portal_users,patient_portal_users,SELECT,{public}
policy,isolation_policy,patient_predictions,ALL,{authenticated}
policy,isolation_policy,patient_self_assessments,ALL,{authenticated}
policy,org_isolation_patient_session_metrics,patient_session_metrics,ALL,{public}
policy,patient_self_read_patient_session_metrics,patient_session_metrics,SELECT,{public}
policy,patient_self_read_patient_streaks,patient_streaks,SELECT,{public}
policy,isolation_policy,patient_surgeries,ALL,{authenticated}
policy,org_isolation_patient_videos,patient_videos,ALL,{app_runtime}
policy,org_isolation_patients,patients,ALL,{public}
policy,patient_self_read_patients,patients,SELECT,{public}
policy,patients_rls,patients,ALL,{public}
policy,policy_patients_isolation,patients,ALL,{authenticated}
policy,isolation_policy,payment_methods,ALL,{authenticated}
policy,isolation_policy,payments,ALL,{authenticated}
policy,isolation_policy,physical_examinations,ALL,{authenticated}
policy,org_isolation_pre_registration_tokens,pre_registration_tokens,ALL,{public}
policy,org_isolation_pre_registrations,pre_registrations,ALL,{public}
policy,org_isolation_precadastro_tokens,precadastro_tokens,ALL,{public}
policy,org_isolation_precadastros,precadastros,ALL,{public}
policy,org_isolation_prescribed_exercises,prescribed_exercises,ALL,{public}
policy,patient_self_read_prescribed_exercises,prescribed_exercises,SELECT,{public}
policy,org_isolation_profiles,profiles,ALL,{public}
policy,policy_profiles_isolation,profiles,ALL,{authenticated}
policy,profiles_org_all,profiles,ALL,{public}
policy,profiles_self_read,profiles,SELECT,{public}
policy,org_isolation_projects,projects,ALL,{public}
policy,org_isolation_protocol_exercises,protocol_exercises,ALL,{public}
policy,org_isolation_public_booking_requests,public_booking_requests,ALL,{public}
policy,org_isolation_push_subscriptions,push_subscriptions,ALL,{public}
policy,org_isolation_rate_limits,rate_limits,ALL,{public}
policy,org_isolation_recibos,recibos,ALL,{public}
policy,isolation_policy,referral_codes,ALL,{authenticated}
policy,isolation_policy,referral_redemptions,ALL,{authenticated}
policy,isolation_policy,revenue_forecasts,ALL,{authenticated}
policy,org_isolation_rooms,rooms,ALL,{public}
policy,policy_rooms_isolation,rooms,ALL,{authenticated}
policy,org_isolation_salas,salas,ALL,{public}
policy,isolation_policy,satisfaction_surveys,ALL,{authenticated}
policy,org_isolation_schedule_booking_window,schedule_booking_window,ALL,{public}
policy,org_isolation_schedule_capacity,schedule_capacity,ALL,{public}
policy,org_isolation_schedule_no_show_policy,schedule_no_show_policy,ALL,{public}
policy,org_isolation_schedule_slot_config,schedule_slot_config,ALL,{public}
policy,org_isolation_scheduling_notification_settings,scheduling_notification_settings,ALL,{public}
policy,isolation_policy,security_events,ALL,{authenticated}
policy,org_isolation_security_events,security_events,ALL,{public}
policy,org_isolation_servicos,servicos,ALL,{public}
policy,org_isolation_session_attachments,session_attachments,ALL,{public}
policy,org_isolation_session_package_templates,session_package_templates,ALL,{public}
policy,org_writes_session_package_templates,session_package_templates,ALL,{public}
policy,public_catalog_read_session_package_templates,session_package_templates,SELECT,{public}
policy,org_isolation_session_packages,session_packages,ALL,{public}
policy,org_isolation_session_templates,session_templates,ALL,{public}
policy,org_writes_session_templates,session_templates,ALL,{public}
policy,public_catalog_read_session_templates,session_templates,SELECT,{public}
policy,org_isolation_sessions,sessions,ALL,{public}
policy,patient_self_read_sessions,sessions,SELECT,{public}
policy,policy_sessions_isolation,sessions,ALL,{authenticated}
policy,sessions_rls,sessions,ALL,{public}
policy,org_isolation_staff_blocks,staff_blocks,ALL,{public}
policy,isolation_policy,staff_performance_metrics,ALL,{authenticated}
policy,org_isolation_staff_performance_metrics,staff_performance_metrics,ALL,{public}
policy,org_isolation_staff_schedules,staff_schedules,ALL,{public}
policy,org_isolation_standardized_test_results,standardized_test_results,ALL,{public}
policy,isolation_policy,suppliers,ALL,{authenticated}
policy,org_isolation_surgeries,surgeries,ALL,{public}
policy,org_isolation_tarefa_comments,tarefa_comments,ALL,{public}
policy,org_isolation_tarefa_templates,tarefa_templates,ALL,{public}
policy,org_isolation_tarefas,tarefas,ALL,{public}
policy,org_isolation_task_acknowledgments,task_acknowledgments,ALL,{public}
policy,org_isolation_task_assignments,task_assignments,ALL,{public}
policy,org_isolation_task_audit_logs,task_audit_logs,ALL,{public}
policy,org_isolation_task_boards,task_boards,ALL,{public}
policy,org_isolation_task_columns,task_columns,ALL,{public}
policy,org_isolation_task_visibility,task_visibility,ALL,{public}
policy,org_isolation_tasks,tasks,ALL,{public}
policy,org_isolation_telemedicine_rooms,telemedicine_rooms,ALL,{public}
policy,isolation_policy,therapist_commissions,ALL,{authenticated}
policy,org_isolation_therapist_commissions,therapist_commissions,ALL,{public}
policy,isolation_policy,time_entries,ALL,{authenticated}
policy,org_isolation_time_entries,time_entries,ALL,{public}
policy,org_isolation_transacoes,transacoes,ALL,{public}
policy,policy_transactions_isolation,transactions,ALL,{authenticated}
policy,isolation_policy,treatment_plans,ALL,{authenticated}
policy,org_isolation_treatment_plans,treatment_plans,ALL,{public}
policy,isolation_policy,treatment_sessions,ALL,{authenticated}
policy,org_isolation_treatment_sessions,treatment_sessions,ALL,{public}
policy,isolation_policy,user_invitations,ALL,{authenticated}
policy,org_isolation_user_invitations,user_invitations,ALL,{public}
policy,org_isolation_user_vouchers,user_vouchers,ALL,{public}
policy,user_self_user_vouchers,user_vouchers,ALL,{public}
policy,org_isolation_voucher_checkout_sessions,voucher_checkout_sessions,ALL,{public}
policy,org_isolation_vouchers,vouchers,ALL,{public}
policy,org_isolation_wa_assignments,wa_assignments,ALL,{public}
policy,org_isolation_wa_automation_rules,wa_automation_rules,ALL,{public}
policy,org_isolation_wa_conversation_tags,wa_conversation_tags,ALL,{public}
policy,org_isolation_wa_conversations,wa_conversations,ALL,{public}
policy,org_isolation_wa_internal_notes,wa_internal_notes,ALL,{public}
policy,org_isolation_wa_messages,wa_messages,ALL,{public}
policy,org_isolation_wa_opt_in_out,wa_opt_in_out,ALL,{public}
policy,org_isolation_wa_quick_replies,wa_quick_replies,ALL,{public}
policy,org_isolation_wa_raw_events,wa_raw_events,ALL,{public}
policy,org_isolation_wa_sla_config,wa_sla_config,ALL,{public}
policy,org_isolation_wa_sla_tracking,wa_sla_tracking,ALL,{public}
policy,org_isolation_wa_tags,wa_tags,ALL,{public}
policy,org_isolation_waitlist,waitlist,ALL,{public}
policy,org_isolation_waitlist_offers,waitlist_offers,ALL,{public}
policy,isolation_policy,wearable_data,ALL,{authenticated}
policy,org_isolation_wearable_data,wearable_data,ALL,{public}
policy,org_isolation_wearable_oauth_tokens,wearable_oauth_tokens,ALL,{public}
policy,org_isolation_whatsapp_contacts,whatsapp_contacts,ALL,{public}
policy,isolation_policy,whatsapp_exercise_queue,ALL,{authenticated}
policy,org_isolation_whatsapp_exercise_queue,whatsapp_exercise_queue,ALL,{public}
policy,isolation_policy,whatsapp_messages,ALL,{authenticated}
policy,org_isolation_whatsapp_messages,whatsapp_messages,ALL,{public}
policy,policy_whatsapp_pending_replies_isolation,whatsapp_pending_replies,ALL,{authenticated}
policy,org_isolation_wiki_categories,wiki_categories,ALL,{public}
policy,org_isolation_wiki_comments,wiki_comments,ALL,{public}
policy,org_isolation_wiki_dictionary,wiki_dictionary,ALL,{public}
policy,org_writes_wiki_dictionary,wiki_dictionary,ALL,{public}
policy,public_catalog_read_wiki_dictionary,wiki_dictionary,SELECT,{public}
policy,org_isolation_wiki_page_versions,wiki_page_versions,ALL,{public}
policy,org_writes_wiki_page_versions,wiki_page_versions,ALL,{public}
policy,public_catalog_read_wiki_page_versions,wiki_page_versions,SELECT,{public}
policy,org_isolation_wiki_pages,wiki_pages,ALL,{public}
policy,org_writes_wiki_pages,wiki_pages,ALL,{public}
policy,public_catalog_read_wiki_pages,wiki_pages,SELECT,{public}
policy,org_isolation_xp_transactions,xp_transactions,ALL,{public}
table,achievements,,true,
table,achievements_log,,true,
table,activity_lab_clinic_profiles,,true,
table,activity_lab_sessions,,true,
table,agent_memories,,true,
table,ai_config,,true,
table,ai_models,,true,
table,ai_peer_reviews,,true,
table,ai_usage,,false,
table,ai_usage_logs,,true,
table,announcement_reads,,false,
table,announcements,,false,
table,appointment_reminder_log,,false,
table,appointment_status_settings,,true,
table,appointment_types,,true,
table,appointments,,true,
table,articles,,true,
table,asset_annotations,,true,
table,atestado_templates,,true,
table,audio_transcription_budgets,,false,
table,audit_logs,,true,
table,autocomplete_catalog,,true,
table,automation_logs,,true,
table,automations,,true,
table,biomechanics_annotations,,true,
table,biomechanics_assessments,,true,
table,biomechanics_events,,true,
table,biomechanics_frames,,true,
table,biomechanics_jobs,,true,
table,biomechanics_media,,true,
table,biomechanics_metrics,,true,
table,biomechanics_protocols,,true,
table,biomechanics_review_actions,,true,
table,blocked_slots,,true,
table,blocked_times,,true,
table,board_automations,,true,
table,board_checklist_templates,,true,
table,board_columns,,true,
table,board_labels,,true,
table,boards,,true,
table,business_hours,,true,
table,business_metrics,,true,
table,cancellation_rules,,true,
table,card_patient_mappings,,true,
table,centros_custo,,true,
table,checklist_items,,true,
table,clinic_inventory,,true,
table,clinic_profiles,,true,
table,clinical_access_logs,,true,
table,clinical_alerts,,true,
table,clinical_benchmarks,,true,
table,clinical_embeddings,,true,
table,clinical_reasoning_logs,,true,
table,clinical_resource_suggestions,,true,
table,clinical_scribe_logs,,false,
table,clinical_test_templates,,false,
table,commission_payouts,,true,
table,communication_logs,,true,
table,conduct_library,,false,
table,contact_activities,,true,
table,contact_scores,,true,
table,contacts,,true,
table,contas_financeiras,,true,
table,content_calendar,,true,
table,contratados,,true,
table,contrato_templates,,true,
table,convenio_reports,,true,
table,convenios,,true,
table,cost_centers,,true,
table,crm_automation_executions,,true,
table,crm_automation_rules,,true,
table,crm_campanha_envios,,true,
table,crm_campanhas,,true,
table,crm_tarefas,,true,
table,daily_quests,,true,
table,digital_twin_snapshots,,true,
table,doctors,,true,
table,document_signatures,,true,
table,empresas_parceiras,,true,
table,evaluation_form_fields,,true,
table,evaluation_forms,,true,
table,evaluation_templates,,true,
table,evento_contratados,,true,
table,evento_templates,,true,
table,eventos,,true,
table,evidence_articles,,false,
table,evidence_links,,true,
table,evolution_measurements,,true,
table,evolution_templates,,false,
table,evolution_versions,,true,
table,exercise_categories,,false,
table,exercise_favorites,,false,
table,exercise_import_candidates,,false,
table,exercise_media_attachments,,false,
table,exercise_plan_items,,true,
table,exercise_plans,,true,
table,exercise_prescriptions,,false,
table,exercise_protocols,,false,
table,exercise_sessions,,true,
table,exercise_template_categories,,true,
table,exercise_template_items,,true,
table,exercise_templates,,true,
table,exercise_videos,,true,
table,exercises,,false,
table,fcm_tokens,,true,
table,feriados,,true,
table,financial_accounts,,true,
table,fisio_link_analytics,,true,
table,fisio_links,,true,
table,force_sessions,,true,
table,formas_pagamento,,true,
table,fornecedores,,true,
table,gamification_notifications,,true,
table,gamification_settings,,true,
table,generated_reports,,false,
table,goal_profiles,,true,
table,goals,,false,
table,google_drive_items,,true,
table,google_integrations,,true,
table,google_sync_logs,,true,
table,group_checkins,,false,
table,group_class_schedules,,true,
table,group_classes,,false,
table,group_enrollments,,false,
table,group_sessions,,true,
table,group_waitlist,,true,
table,health_insurances,,true,
table,identity_history,,true,
table,inventory_movements,,true,
table,jules_learnings,,false,
table,jules_pr_reviews,,false,
table,knowledge_annotations,,true,
table,knowledge_articles,,true,
table,knowledge_audit,,true,
table,knowledge_curation,,true,
table,knowledge_notes,,true,
table,lead_historico,,true,
table,leads,,true,
table,lgpd_consents,,true,
table,lgpd_deletion_requests,,true,
table,marketing_birthday_configs,,true,
table,marketing_consents,,true,
table,marketing_exports,,true,
table,marketing_recall_campaigns,,true,
table,marketing_review_configs,,true,
table,media_gallery,,false,
table,medical_attachments,,true,
table,medical_records,,true,
table,medical_report_templates,,true,
table,medical_reports,,true,
table,medical_request_files,,true,
table,medical_requests,,true,
table,messages,,false,
table,mfa_enrollments,,true,
table,mfa_settings,,true,
table,ml_training_data,,true,
table,nfse,,true,
table,nfse_config,,true,
table,nfse_records,,true,
table,notification_preferences,,true,
table,notifications,,true,
table,nps_surveys,,true,
table,organization_members,,true,
table,organizations,,false,
table,package_session_log,,true,
table,package_usage,,true,
table,pagamentos,,true,
table,pain_map_points,,false,
table,pain_maps,,false,
table,participantes,,true,
table,partner_companies,,true,
table,pathologies,,false,
table,pathology_required_measurements,,true,
